Nome,CodigoRgb,NomesCores,imagem,tipo
Paneleiro Chardonnay 2 PT Castanho e Branco,"['#fefefe', '#9b9285', '#d7c4b6', '#eaeaea', '#cc9d81']","['white', 'gray', 'silver', 'lavender', 'rosybrown']",https://static.mobly.com.br/p/Ronipa-Paneleiro-Chardonnay-2-PT-Castanho-e-Branco-2085-966637-2-cart.jpg,Paneleiro
BalcÃ£o de Cozinha com Tampo New 2 PT 1 GV Tannat e Branco,"['#fcfbfc', '#554133', '#dad8d7', '#2d1c0f', '#9f9c99']","['snow', 'darkolivegreen', 'gainsboro', 'black', 'darkgray']",https://static.mobly.com.br/p/BATROL-BalcC3A3o-de-Cozinha-com-Tampo-New-2-PT-1-GV-Tannat-e-Branco-4943-7290211-2-cart.jpg,Balcao de Cozinha
Paneleiro Duplo Forno Firenze 4 PT Avena,"['#fefefd', '#766d65', '#beab9d', '#d4d0cc', '#4a453f']","['white', 'dimgray', 'darkgray', 'lightgray', 'darkslategray']",https://static.mobly.com.br/p/DemC3B3bile-Paneleiro-Duplo-Forno-Firenze-4-PT-Avena-2747-4442001-2-cart.jpg,Paneleiro
ArmÃ¡rio AÃ©reo Napoli Prime 1 PT Castanho e Branco,"['#cab199', '#715b48', '#b29981', '#3d3020', '#bfbfba']","['tan', 'dimgray', 'rosybrown', 'darkslategray', 'silver']",https://static.mobly.com.br/p/Ronipa-ArmC3A1rio-AC3A9reo-Napoli-Prime-1-PT-Castanho-e-Branco-1016-220667-2-cart.jpg,
Fruteira Curitiba 1 GV Branca,"['#4f3827', '#b59072', '#9c9a99', '#d8bda6', '#866952']","['darkolivegreen', 'rosybrown', 'darkgray', 'tan', 'dimgray']",https://static.mobly.com.br/p/Arte-MC3B3veis-Fruteira-Curitiba-1-GV-Branca-4701-3951301-2-cart.jpg,
ArmÃ¡rio AÃ©reo Botanic com Tela 2 PT Nogueira 80 cm,"['#706651', '#fbf9f7', '#3d301d', '#96846c', '#d0c8bd']","['dimgray', 'snow', 'darkslategray', 'gray', 'silver']",https://static.mobly.com.br/p/Kappesberg-ArmC3A1rio-AC3A9reo-Botanic-com-Tela-2-PT-Nogueira-80-cm-3865-927599-2-cart.jpg,
ArmÃ¡rio de Cozinha Simple 1 PT Branco,"['#8a736d', '#d6ccc9', '#fbfaf9', '#b49e99', '#62504b']","['gray', 'lightgray', 'snow', 'rosybrown', 'dimgray']",https://static.mobly.com.br/p/Mobly-ArmC3A1rio-de-Cozinha-Simple-1-PT-Branco-3345-164699-2-cart.jpg,
Paneleiro Nox 2 PT Ãnix e Steel,"['#fdfdfd', '#1f1b14', '#bdbbb8', '#423d37', '#7c7770']","['white', 'black', 'silver', 'darkslategray', 'gray']",https://static.mobly.com.br/p/Kappesberg-Paneleiro-Nox-2-PT-C394nix-e-Steel-1506-276119-2-cart.jpg,Paneleiro
BalcÃ£o de Cozinha Cheff Master com Tampo 2 PT Tannah e Branco,"['#3d2d21', '#fcfcfc', '#938d89', '#6f5b4d', '#cac8c6']","['darkslategray', 'snow', 'gray', 'dimgray', 'silver']",https://static.mobly.com.br/p/BATROL-BalcC3A3o-de-Cozinha-Cheff-Master-com-Tampo-2-PT--Tannah-e-Branco-5392-243016-2-cart.jpg,Balcao de Cozinha
Paneleiro Napoli Prime 4 PT Castanho e Chumbo,"['#fefefd', '#956b54', '#d7c5ba', '#6f4b38', '#a88672']","['white', 'sienna', 'silver', 'darkolivegreen', 'rosybrown']",https://static.mobly.com.br/p/Ronipa-Paneleiro-Napoli-Prime-4-PT-Castanho-e-Chumbo-4383-757489-2-cart.jpg,Paneleiro
ArmÃ¡rio AÃ©reo Max 1 PT Branco,"['#c7c9d2', '#90817d', '#342d29', '#a59693', '#6d6360']","['lightgray', 'gray', 'darkslategray', 'rosybrown', 'dimgray']",https://static.mobly.com.br/p/Arte-MC3B3veis-ArmC3A1rio-AC3A9reo-Max-1-PT-Branco-2918-4558411-2-cart.jpg,
ArmÃ¡rio AÃ©reo Max 1 PT Branco e Preto,"['#b9b0aa', '#020102', '#3f4343', '#868079', '#695f54']","['darkgray', 'black', 'darkslategray', 'gray', 'dimgray']",https://static.mobly.com.br/p/Arte-MC3B3veis-ArmC3A1rio-AC3A9reo-Max-1-PT-Branco-e-Preto-2911-5558411-2-cart.jpg,
BalcÃ£o para Micro-Ondas com Fruteira Adriana 1 PT Branco,"['#ccad99', '#7d5f4c', '#d9c4b7', '#a88e7e', '#ede9e9']","['tan', 'dimgray', 'silver', 'rosybrown', 'linen']",https://static.mobly.com.br/p/Genial-Flex-BalcC3A3o-para-Micro-Ondas-com-Fruteira-Adriana-1-PT-Branco-5162-235506-2-cart.jpg,
ArmÃ¡rio AÃ©reo Max 1 PT FreijÃ³ e Branco,"['#857672', '#c9cad2', '#2c160c', '#a99690', '#5f4433']","['gray', 'lightgray', 'black', 'rosybrown', 'darkolivegreen']",https://static.mobly.com.br/p/Arte-MC3B3veis-ArmC3A1rio-AC3A9reo-Max-1-PT-FreijC3B3-e-Branco-2898-7558411-2-cart.jpg,
Paneleiro Chardonnay 4 PT Castanho e Chumbo,"['#c0bab2', '#6e6051', '#8f816f', '#35302b', '#d3d0cb']","['silver', 'dimgray', 'gray', 'darkslategray', 'lightgray']",https://static.mobly.com.br/p/Ronipa-Paneleiro-Chardonnay-4-PT-Castanho-e-Chumbo-9648-6079301-2-cart.jpg,Paneleiro
ArmÃ¡rio AÃ©reo Max 1 PT FreijÃ³ e Grafite,"['#503d31', '#ac9c97', '#221b16', '#988782', '#766660']","['darkolivegreen', 'rosybrown', 'black', 'gray', 'dimgray']",https://static.mobly.com.br/p/Arte-MC3B3veis-ArmC3A1rio-AC3A9reo-Max-1-PT-FreijC3B3-e-Grafite-2893-8558411-2-cart.jpg,
BalcÃ£o de Cozinha com Tampo Evidence 1 PT Branco 40 cm,"['#e4e4e4', '#2f2e2d', '#979695', '#c5c3c0', '#6c6562']","['gainsboro', 'darkslategray', 'darkgray', 'silver', 'dimgray']",https://static.mobly.com.br/p/Poliman-BalcC3A3o-de-Cozinha-com-Tampo-Evidence-1-PT-Branco-40-cm-5533-9379401-2-cart.jpg,Balcao de Cozinha
ArmÃ¡rio AÃ©reo Max 1 PT Preto,"['#7b7471', '#9f9590', '#222020', '#b3aaa6', '#4c4847']","['gray', 'rosybrown', 'black', 'darkgray', 'darkslategray']",https://static.mobly.com.br/p/Arte-MC3B3veis-ArmC3A1rio-AC3A9reo-Max-1-PT-Preto-2887-9558411-2-cart.jpg,
Cozinha Compacta Vini 2 PT Preta,"['#fdfdfd', '#494140', '#b8b6b4', '#797674', '#1e1d1c']","['white', 'darkslategray', 'silver', 'gray', 'black']",https://static.mobly.com.br/p/Patrimar-Cozinha-Compacta-Vini-2-PT-Preta-9096-130866-2-cart.jpg,Conjunto Cozinha
Fruteira ParanÃ¡ com Cestos 1 PT Branca,"['#252524', '#b3af9b', '#84886b', '#d0cec7', '#454f50']","['darkslategray', 'darkgray', 'gray', 'lightgray', 'darkslategray']",https://static.mobly.com.br/p/Arte-MC3B3veis-Fruteira-ParanC3A1-com-Cestos-1-PT-Branca-2881-0658411-2-cart.jpg,
Fruteira ParanÃ¡ com Cestos 1 PT Branca e Preta,"['#83876b', '#252523', '#cfcdc6', '#b3af9a', '#444d4f']","['gray', 'darkslategray', 'lightgray', 'darkgray', 'darkslategray']",https://static.mobly.com.br/p/Arte-MC3B3veis-Fruteira-ParanC3A1-com-Cestos-1-PT-Branca-e-Preta-2876-1658411-2-cart.jpg,
Paneleiro Napoli Prime 4 PT Castanho e Branco,"['#fefefe', '#87705d', '#d9cfc6', '#675241', '#a29385']","['white', 'dimgray', 'lightgray', 'darkolivegreen', 'rosybrown']",https://static.mobly.com.br/p/Ronipa-Paneleiro-Napoli-Prime-4-PT-Castanho-e-Branco-0353-217637-2-cart.jpg,Paneleiro
Fruteira ParanÃ¡ com Cestos 1 PT IpÃª e Off White,"['#484944', '#d3d0c7', '#7e8367', '#252422', '#b2ad94']","['darkslategray', 'lightgray', 'gray', 'black', 'darkgray']",https://static.mobly.com.br/p/Arte-MC3B3veis-Fruteira-ParanC3A1-com-Cestos-1-PT-IpC3AA-e-Off-White-2867-2658411-2-cart.jpg,
ArmÃ¡rio AÃ©reo Iluminata 2 PT Branco 80 cm,"['#fefdfd', '#958469', '#e2ddda', '#d1c1b0', '#dad5d3']","['white', 'gray', 'gainsboro', 'silver', 'lightgray']",https://static.mobly.com.br/p/GENIALFLEX-ArmC3A1rio-AC3A9reo-Iluminata-2-PT-Branco-80-cm-0339-1469301-2-cart.jpg,
BalcÃ£o de Cozinha com Tampo Omega 2 PT 1 GV FreijÃ³ e Grafite,"['#aca1a1', '#1e1c20', '#8e7c72', '#d9d4d9', '#654a2f']","['darkgray', 'black', 'gray', 'lightgray', 'darkolivegreen']",https://static.mobly.com.br/p/Arte-MC3B3veis-BalcC3A3o-de-Cozinha-com-Tampo-Omega-2-PT-1-GV-FreijC3B3-e-Grafite-2843-6658411-2-cart.jpg,Balcao de Cozinha
BalcÃ£o de Cozinha Evidence 2 PT Branco,"['#fdfdfd', '#6e6d69', '#cfcecc', '#373633', '#a09f9b']","['white', 'dimgray', 'lightgray', 'darkslategray', 'darkgray']",https://static.mobly.com.br/p/Poliman-BalcC3A3o-de-Cozinha-Evidence-2-PT-Branco-0727-109429-2-cart.jpg,Balcao de Cozinha
Bancada SiriÃº Retangular FreijÃ³ e Preta,"['#fdfdfd', '#988165', '#e1dfdc', '#524d47', '#b6b0aa']","['white', 'gray', 'gainsboro', 'darkslategray', 'darkgray']",https://static.mobly.com.br/p/Crome-Bancada-SiriC3BA-Retangular-FreijC3B3-e-Preta-4796-000728-2-cart.jpg,
ArmÃ¡rio AÃ©reo Evolution III 1 PT Tannah e Branco,"['#fefefd', '#524235', '#958476', '#6f635b', '#d7cfc9']","['white', 'darkolivegreen', 'gray', 'dimgray', 'lightgray']",https://static.mobly.com.br/p/BATROL-ArmC3A1rio-AC3A9reo-Evolution-III-1-PT-Tannah-e-Branco-3480-023016-2-cart.jpg,
ArmÃ¡rio AÃ©reo Evidence 1 PT Branco 40 cm,"['#d5d3cf', '#4c4946', '#93908a', '#b8b6b2', '#e9e8e7']","['lightgray', 'darkslategray', 'gray', 'silver', 'linen']",https://static.mobly.com.br/p/Poliman-ArmC3A1rio-AC3A9reo-Evidence-1-PT-Branco-40-cm-5525-1479401-2-cart.jpg,
ArmÃ¡rio AÃ©reo com Espelho Chardonnay 3 PT Castanho e Branco,"['#a38d70', '#f2eeeb', '#d2cac0', '#e0dad4', '#c6b498']","['rosybrown', 'linen', 'silver', 'gainsboro', 'tan']",https://static.mobly.com.br/p/Ronipa-ArmC3A1rio-AC3A9reo-com-Espelho-Chardonnay-3-PT-Castanho-e-Branco-1798-566637-2-cart.jpg,
BalcÃ£o de Cozinha com Tampo Top Class 2 PT Branco,"['#fcfcfd', '#282523', '#5a5958', '#cfd1d1', '#9c9c9a']","['white', 'darkslategray', 'dimgray', 'lightgray', 'darkgray']",https://static.mobly.com.br/p/BATROL-BalcC3A3o-de-Cozinha-com-Tampo-Top-Class-2-PT-Branco-0729-6275601-2-cart.jpg,Balcao de Cozinha
ArmÃ¡rio de Cozinha Completa 270cm Rustic/Crema Agata Madesa 03,"['#8d7f6a', '#fbfaf8', '#312820', '#b2a597', '#5f5347']","['gray', 'snow', 'darkslategray', 'darkgray', 'darkolivegreen']",https://static.mobly.com.br/p/Madesa-ArmC3A1rio-de-Cozinha-Completa-270cm-Rustic2FCrema-Agata-Madesa-03-4690-0877311-2-cart.jpg,Cozinha completa
Fruteira Cris Branca Artefarmol,"['#373931', '#b5b49c', '#dadcc8', '#9d8a67', '#535755']","['darkslategray', 'darkgray', 'lightgray', 'gray', 'dimgray']",https://static.mobly.com.br/p/Modern-Fruteira-Cris-Branca-Artefarmol-8175-961004-2-cart.jpg,
Paneleiro Iluminata para Forno 2 PT 1 GV Branco e Ãbano,"['#fefefe', '#31180d', '#bdb4ae', '#806c60', '#e3ded9']","['white', 'black', 'silver', 'dimgray', 'gainsboro']",https://static.mobly.com.br/p/GENIALFLEX-Paneleiro-Iluminata-para-Forno-2-PT-1-GV-Branco-e-C389bano-8181-3449401-2-cart.jpg,Paneleiro
BalcÃ£o de Cozinha Frow 2 PT FreijÃ³ e Off White,"['#886e52', '#fbfbf9', '#5f4a36', '#2c2520', '#a9a39a']","['dimgray', 'snow', 'darkolivegreen', 'darkslategray', 'darkgray']",https://static.mobly.com.br/p/Kappesberg-BalcC3A3o-de-Cozinha-Frow-2-PT-FreijC3B3-e-Off-White-1695-549147-2-cart.jpg,Balcao de Cozinha
Cozinha Completa Madesa Reims 310001 com ArmÃ¡rio e BalcÃ£o - Branco,"['#e1dcd6', '#8d8170', '#fdfdfc', '#baae98', '#5a5043']","['gainsboro', 'gray', 'white', 'darkgray', 'darkolivegreen']",https://static.mobly.com.br/p/Madesa-Cozinha-Completa-Madesa-Reims-310001-com-ArmC3A1rio-e-BalcC3A3o---Branco-8695-653867-2-cart.jpg,Cozinha completa
ArmÃ¡rio AÃ©reo Cook 2 PT Aveiro e Branco 70 cm,"['#fefefe', '#9c958c', '#e3e3e2', '#c0c0c0', '#78796f']","['white', 'rosybrown', 'gainsboro', 'silver', 'gray']",https://static.mobly.com.br/p/BE-MobiliC3A1rio-Inteligente-ArmC3A1rio-AC3A9reo-Cook-2-PT-Aveiro-e-Branco-70-cm-5152-818926-2-cart.jpg,
ArmÃ¡rio AÃ©reo Maxxi 1 PT Branco 40 cm,"['#e3ddd8', '#9a8f84', '#fefdfd', '#c1bab3', '#766b61']","['gainsboro', 'gray', 'white', 'silver', 'dimgray']",https://static.mobly.com.br/p/Kappesberg-ArmC3A1rio-AC3A9reo-Maxxi-1-PT-Branco-40-cm-2215-017789-2-cart.jpg,
Cozinha Compacta Malu 9 PT 2 GV Manchester e Grafite,"['#44403e', '#fefefd', '#806859', '#d8d1ca', '#a59f98']","['darkslategray', 'white', 'dimgray', 'lightgray', 'darkgray']",https://static.mobly.com.br/p/Fellicci-Moveis-Cozinha-Compacta-Malu-9-PT-2-GV-Manchester-e-Grafite-9562-5462501-2-cart.jpg,Conjunto Cozinha
ArmÃ¡rio AÃ©reo Cook l 3 PT Aveiro e Madeira 120 cm,"['#bfbab4', '#8e775c', '#dad8d7', '#fefefe', '#9b8d7b']","['silver', 'gray', 'gainsboro', 'white', 'gray']",https://static.mobly.com.br/p/BE-MobiliC3A1rio-Inteligente-ArmC3A1rio-AC3A9reo-Cook-l-3-PT-Aveiro-e-Madeira-120-cm-5627-238926-2-cart.jpg,
Conjunto Sala de Jantar Madesa Havana Mesa Tampo de Madeira com 4 Cadeiras - Preto/Rustic,"['#524941', '#fdfdfc', '#18130f', '#c1bcb6', '#83786d']","['darkslategray', 'white', 'black', 'silver', 'gray']",https://static.mobly.com.br/p/Madesa-Conjunto-Sala-de-Jantar-Madesa-Havana-Mesa-Tampo-de-Madeira-com-4-Cadeiras---Preto2FRustic-6735-762938-2-cart.jpg,
BalcÃ£o de Cozinha com Tampo Top Class Tannat,"['#a8a6a5', '#533f2f', '#fdfdfd', '#20150e', '#82796e']","['darkgray', 'darkolivegreen', 'white', 'black', 'gray']",https://static.mobly.com.br/p/BATROL-BalcC3A3o-de-Cozinha-com-Tampo-Top-Class-Tannat-5073-8090211-2-cart.jpg,Balcao de Cozinha
Cozinha Compacta Atena 6 PT 1 GV Preto Onix ,"['#fdfdfd', '#100f0e', '#55555c', '#a5a6a6', '#3b3b40']","['white', 'black', 'dimgray', 'darkgray', 'darkslategray']",https://static.mobly.com.br/p/Gralar-Cozinha-Compacta-Atena-6-PT-1-GV-Preto-OnixC2A0-9401-7896411-2-cart.jpg,Conjunto Cozinha
Tampo para BalcÃ£o de Cozinha Evidence Ãnix 80 cm,"['#fefefe', '#1c1c1f', '#9d9d9e', '#5b5b5c', '#dddddd']","['white', 'black', 'darkgray', 'dimgray', 'gainsboro']",https://static.mobly.com.br/p/Poliman-Tampo-para-BalcC3A3o-de-Cozinha-Evidence-C394nix-80-cm-8828-409429-2-cart.jpg,Balcao de Cozinha
Nicho para Micro-ondas Space Grafite,"['#c5c5c2', '#453d37', '#9f9d9a', '#7a6351', '#0d0909']","['silver', 'darkslategray', 'darkgray', 'dimgray', 'black']",https://static.mobly.com.br/p/Poliman-Nicho-para-Micro-ondas-Space-Grafite-5421-4679401-2-cart.jpg,
Balcao Para Pia 3 Portas 2 Gavetas 120CM 17023 Oak Grafite PLN,"['#4d4b48', '#e9e8e7', '#9b9792', '#c1bfbc', '#767069']","['darkslategray', 'linen', 'darkgray', 'silver', 'dimgray']",https://static.mobly.com.br/p/Poliman-Balcao-Para-Pia-3-Portas-2-Gavetas-120CM-17023-Oak-Grafite-PLN-0066-5221611-2-cart.jpg,
BalcÃ£o de Cozinha Multipla com Tampo 3 PT 2 GV Branco,"['#fdfdfd', '#c4c4c4', '#a1a1a1', '#e3e3e3', '#6a6a6a']","['white', 'silver', 'darkgray', 'gainsboro', 'dimgray']",https://static.mobly.com.br/p/Bertolini-BalcC3A3o-de-Cozinha-Multipla-com-Tampo-3-PT-2-GV-Branco-8175-871155-2-cart.jpg,Balcao de Cozinha
Balcao Com Tampo 120CM 17023x17508 Oak Grafite PLN,"['#777067', '#ecebea', '#4d4a47', '#9d9993', '#c4c2bf']","['dimgray', 'linen', 'darkslategray', 'darkgray', 'silver']",https://static.mobly.com.br/p/Poliman-Balcao-Com-Tampo-120CM-17023x17508-Oak-Grafite-PLN-0101-1321611-2-cart.jpg,
ArmÃ¡rio AÃ©reo Confort 1 PT Cinamomo e FumÃª 80 cm,"['#fefefd', '#4b3823', '#978269', '#cec3b5', '#604b34']","['white', 'darkolivegreen', 'gray', 'silver', 'darkolivegreen']",https://static.mobly.com.br/p/BATROL-ArmC3A1rio-AC3A9reo-Confort-1-PT-Cinamomo-e-FumC3AA-80-cm-1445-0560701-2-cart.jpg,
ArmÃ¡rio de Cozinha Completa Madesa Reims 260001 com BalcÃ£o e Tampo - Preto/Rustic,"['#9b846f', '#fcfbfa', '#2c221d', '#d1b693', '#605046']","['gray', 'snow', 'black', 'tan', 'darkolivegreen']",https://static.mobly.com.br/p/Madesa-ArmC3A1rio-de-Cozinha-Completa-Madesa-Reims-260001-com-BalcC3A3o-e-Tampo---Preto2FRustic-2408-611339-2-cart.jpg,Cozinha completa
BalcÃ£o de Cozinha sem Tampo Souza 2 PT 3 GV Branco,"['#adadaa', '#cfcfce', '#6c6760', '#161615', '#8d8984']","['darkgray', 'lightgray', 'dimgray', 'black', 'gray']",https://static.mobly.com.br/p/EvidC3AAncia-BalcC3A3o-de-Cozinha-sem-Tampo-Souza-2-PT-3-GV-Branco-4918-306371-2-cart.jpg,Balcao de Cozinha
Bancada gourmet ilha cozinha DitÃ¡lia 2 Prat. Cinza CD-1019,"['#f9f9f7', '#aca298', '#58514a', '#d0c9c4', '#827b75']","['whitesmoke', 'darkgray', 'darkolivegreen', 'lightgray', 'gray']",https://static.mobly.com.br/p/DitC3A1lia-Bancada-gourmet-ilha-cozinha-DitC3A1lia-2-Prat.-Cinza-CD-1019-6264-1463801-2-cart.jpg,
Cozinha Compacta Com Balcao 240CM 10027x17036 Oak Grafite PLN,"['#3e3c3a', '#d3cfc9', '#6f6b65', '#a4a098', '#fcfcfa']","['darkslategray', 'lightgray', 'dimgray', 'darkgray', 'snow']",https://static.mobly.com.br/p/Poliman-Cozinha-Compacta-Com-Balcao-240CM-10027x17036-Oak-Grafite-PLN-2310-3521611-2-cart.jpg,Conjunto Cozinha
Cozinha Compacta Com Balcao Para Pia 10027x17037 Oak Off White PLN,"['#37332e', '#c9c5c0', '#746f66', '#a39e97', '#f4f2ef']","['darkslategray', 'silver', 'dimgray', 'darkgray', 'whitesmoke']",https://static.mobly.com.br/p/Poliman-Cozinha-Compacta-Com-Balcao-Para-Pia-10027x17037-Oak-Off-White-PLN-2436-9521611-2-cart.jpg,Conjunto Cozinha
ArmÃ¡rio de Cozinha Completa 325cm Rustic Emilly Madesa 02,"['#fdfdfb', '#7d6248', '#beb6ab', '#3d332a', '#8c7b69']","['snow', 'dimgray', 'silver', 'darkslategray', 'gray']",https://static.mobly.com.br/p/Madesa-ArmC3A1rio-de-Cozinha-Completa-325cm-Rustic-Emilly-Madesa-02-0693-7990701-2-cart.jpg,Cozinha completa
ArmÃ¡rio de Cozinha Completa Madesa Emilly Dance com BalcÃ£o e AÃ©reo Vidro Reflex - Rustic/Preto,"['#fcfcfa', '#665141', '#ccb498', '#2a2826', '#a38365']","['snow', 'darkolivegreen', 'tan', 'darkslategray', 'gray']",https://static.mobly.com.br/p/Madesa-ArmC3A1rio-de-Cozinha-Completa-Madesa-Emilly-Dance-com-BalcC3A3o-e-AC3A9reo-Vidro-Reflex---Rustic2FPreto-9839-311339-2-cart.jpg,Cozinha completa
BalcÃ£o de Cozinha Evidence 3 PT 2 GV Branco,"['#e3e3e2', '#a8a9a7', '#fefefe', '#808080', '#c3c4c1']","['gainsboro', 'darkgray', 'white', 'gray', 'silver']",https://static.mobly.com.br/p/Poliman-BalcC3A3o-de-Cozinha-Evidence-3-PT-2-GV-Branco-0744-898429-2-cart.jpg,Balcao de Cozinha
Cozinha Completa Atena 10 PT 1 GV Preto Onix,"['#45454a', '#fdfdfd', '#131314', '#737376', '#c7c7c7']","['darkslategray', 'white', 'black', 'dimgray', 'silver']",https://static.mobly.com.br/p/Gralar-Cozinha-Completa-Atena-10-PT-1-GV-Preto-Onix-9438-3896411-2-cart.jpg,Cozinha completa
