Nome,imagem,CodigoRgb,NomesCor,tipo
Cozinha Completa Atena 10 PT 1 GV Preto Onix,https://static.mobly.com.br/p/Gralar-Cozinha-Completa-Atena-10-PT-1-GV-Preto-Onix-9437-3896411-1-cart.jpg,"[[28, 24, 21], [208, 202, 198], [124, 92, 73], [172, 140, 117], [56, 48, 43]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Cozinha completa
Cozinha Compacta Iluminata 8 PT 4 GV Branca e Ãbano,https://static.mobly.com.br/p/GENIALFLEX-Cozinha-Compacta-Iluminata-8-PT-4-GV-Branca-e-C389bano-6622-2963011-2-cart.jpg,"[[253, 253, 252], [132, 116, 106], [184, 174, 166], [226, 221, 217], [60, 38, 24]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Conjunto Cozinha
ArmÃ¡rio AÃ©reo Canelone com Vidro 3 PT Preto,https://static.mobly.com.br/p/Politorno-ArmC3A1rio-AC3A9reo-Canelone-com-Vidro-3-PT-Preto-5824-1819211-2-cart.jpg,"[[194, 192, 192], [19, 18, 18], [254, 254, 254], [65, 65, 65], [117, 116, 116]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
ArmÃ¡rio AÃ©reo Evidence 3 PT Branco 120 cm,https://static.mobly.com.br/p/Poliman-ArmC3A1rio-AC3A9reo-Evidence-3-PT-Branco-120-cm-0705-609429-2-cart.jpg,"[[169, 167, 163], [253, 253, 253], [74, 154, 183], [203, 201, 200], [128, 124, 103]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
BalcÃ£o de Cozinha Iluminata 2 PT Mint 80 cm,https://static.mobly.com.br/p/GENIALFLEX-BalcC3A3o-de-Cozinha-Iluminata-2-PT-Mint-80-cm-0362-8369301-2-cart.jpg,"[[244, 244, 244], [254, 254, 254], [215, 215, 215], [187, 187, 187], [230, 230, 230]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Paneleiro Maxxi 2 PT Branco,https://static.mobly.com.br/p/Kappesberg-Paneleiro-Maxxi-2-PT-Branco-2232-707789-2-cart.jpg,"[[106, 96, 86], [253, 253, 252], [144, 135, 122], [209, 207, 206], [180, 174, 164]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Paneleiro
Paneleiro Firenze 4 PT Avena,https://static.mobly.com.br/p/DemC3B3bile-Paneleiro-Firenze-4-PT-Avena-2720-0542001-2-cart.jpg,"[[214, 208, 203], [198, 176, 161], [121, 107, 98], [254, 254, 253], [67, 65, 60]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Paneleiro
BalcÃ£o de Cozinha Bruges com Tampo 2 PT 3 GV FreijÃ³ e Off White,https://static.mobly.com.br/p/Kappesberg-BalcC3A3o-de-Cozinha-Bruges-com-Tampo-2-PT-3-GV-FreijC3B3-e-Off-White-5241-098188-2-cart.jpg,"[[229, 226, 218], [136, 108, 78], [254, 254, 253], [74, 51, 29], [171, 159, 143]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
ArmÃ¡rio AÃ©reo Botanic 2 PT Nogueira 80 cm,https://static.mobly.com.br/p/Kappesberg-ArmC3A1rio-AC3A9reo-Botanic-2-PT-Nogueira-80-cm-3795-827599-2-cart.jpg,"[[128, 116, 96], [247, 246, 245], [88, 79, 60], [218, 213, 209], [184, 175, 164]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
BalcÃ£o de Cozinha com Tampo CarmÃ©nere 3 PT 2 GV Marrom e Branco,https://static.mobly.com.br/p/Ronipa-BalcC3A3o-de-Cozinha-com-Tampo-CarmC3A9nere-3-PT-2-GV-Marrom-e-Branco-0353-307637-2-cart.jpg,"[[254, 254, 254], [186, 177, 172], [238, 238, 238], [216, 215, 213], [168, 141, 126]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Cozinha Compacta Dama 7 PT 3 GV Avena e Grafito,https://static.mobly.com.br/p/DemC3B3bile-Cozinha-Compacta-Dama-7-PT-3-GV-Avena-e-Grafito-3935-990999-2-cart.jpg,"[[254, 253, 252], [146, 129, 115], [175, 160, 146], [105, 90, 77], [213, 204, 192]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Conjunto Cozinha
Cozinha Completa Madesa Reims 310001 com ArmÃ¡rio e BalcÃ£o - Preto,https://static.mobly.com.br/p/Madesa-Cozinha-Completa-Madesa-Reims-310001-com-ArmC3A1rio-e-BalcC3A3o---Preto-1384-764567-2-cart.jpg,"[[84, 69, 53], [253, 252, 251], [144, 125, 100], [47, 37, 30], [198, 177, 147]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Cozinha completa
BalcÃ£o de Cozinha com Tampo Confort 1 PT Grafite e Branco,https://static.mobly.com.br/p/BATROL-BalcC3A3o-de-Cozinha-com-Tampo-Confort-1-PT-Grafite-e-Branco-3439-070879-2-cart.jpg,"[[254, 254, 254], [66, 68, 71], [222, 222, 222], [131, 131, 133], [180, 180, 181]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
ArmÃ¡rio AÃ©reo CarmÃ©nere 2 PT Castanho e Chumbo,https://static.mobly.com.br/p/Ronipa-ArmC3A1rio-AC3A9reo-CarmC3A9nere-2-PT-Castanho-e-Chumbo-7138-007637-2-cart.jpg,"[[254, 254, 253], [132, 94, 78], [82, 48, 34], [221, 208, 199], [176, 149, 134]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Kit de Cozinha Encanto 7 PT 2 GV Amendola e Branco,https://static.mobly.com.br/p/DemC3B3bile-Kit-de-Cozinha-Encanto-7-PT-2-GV-Amendola-e-Branco-1349-535088-2-cart.jpg,"[[253, 253, 252], [101, 66, 40], [187, 172, 160], [228, 225, 223], [146, 108, 80]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
ArmÃ¡rio AÃ©reo Canelone com Vidro 2 PT Preto,https://static.mobly.com.br/p/Politorno-ArmC3A1rio-AC3A9reo-Canelone-com-Vidro-2-PT-Preto-5817-2819211-2-cart.jpg,"[[253, 253, 253], [20, 20, 20], [142, 142, 142], [72, 71, 71], [200, 200, 200]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
ArmÃ¡rio AÃ©reo Bruges Espelhado 2 PT Nogal,https://static.mobly.com.br/p/Kappesberg-ArmC3A1rio-AC3A9reo-Bruges-Espelhado-2-PT-Nogal-5108-778188-2-cart.jpg,"[[254, 254, 253], [51, 36, 21], [112, 95, 75], [212, 209, 205], [152, 141, 126]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Cozinha Compacta Merlot 9 PT 1 GV Castanho e Branca,https://static.mobly.com.br/p/Ronipa-Cozinha-Compacta-Merlot-9-PT-1-GV-Castanho-e-Branca-6453-338629-2-cart.jpg,"[[253, 253, 252], [152, 105, 72], [211, 207, 207], [95, 62, 37], [178, 152, 133]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Conjunto Cozinha
ArmÃ¡rio AÃ©reo Botanic 3 PT Nogueira 120 cm,https://static.mobly.com.br/p/Kappesberg-ArmC3A1rio-AC3A9reo-Botanic-3-PT-Nogueira-120-cm-3911-037599-2-cart.jpg,"[[150, 132, 107], [251, 249, 247], [111, 102, 80], [206, 199, 190], [63, 50, 31]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Paneleiro Botanic 2 PT Nogueira e Verde Oliva,https://static.mobly.com.br/p/Kappesberg-Paneleiro-Botanic-2-PT-Nogueira-e-Verde-Oliva-3511-427599-2-cart.jpg,"[[189, 183, 177], [250, 250, 248], [157, 148, 132], [75, 65, 51], [119, 111, 92]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Paneleiro
BalcÃ£o de Cozinha com Tampo Botanic 2 PT Fendi e Nogueira,https://static.mobly.com.br/p/Kappesberg-BalcC3A3o-de-Cozinha-com-Tampo-Botanic-2-PT-Fendi-e-Nogueira-2469-1684001-2-cart.jpg,"[[251, 249, 247], [152, 130, 108], [206, 199, 189], [109, 90, 69], [58, 44, 27]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
BalcÃ£o de Cozinha Evolution com Tampo 2 PT Carvalho,https://static.mobly.com.br/p/BATROL-BalcC3A3o-de-Cozinha-Evolution-com-Tampo-2-PT--Carvalho-3467-323016-2-cart.jpg,"[[252, 252, 252], [88, 75, 65], [156, 145, 136], [203, 202, 201], [120, 106, 95]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
BalcÃ£o de Cozinha com Tampo Vega 3 PT Branco,https://static.mobly.com.br/p/Arte-MC3B3veis-BalcC3A3o-de-Cozinha-com-Tampo-Vega-3-PT-Branco-2938-1558411-2-cart.jpg,"[[140, 126, 108], [34, 38, 35], [193, 192, 201], [79, 81, 92], [185, 169, 141]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
BalcÃ£o de Cozinha com Tampo Iluminata 2 PT Branco e Ãbano,https://static.mobly.com.br/p/GENIALFLEX-BalcC3A3o-de-Cozinha-com-Tampo-Iluminata-2-PT-Branco-e-C389bano-8627-4601201-2-cart.jpg,"[[225, 219, 214], [98, 86, 73], [146, 136, 124], [43, 31, 21], [189, 183, 173]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Conjunto com 2 Cadeiras Varsovia Luxo Veludo Marrom e Imbuia,https://static.mobly.com.br/p/Modern-Conjunto-com-2-Cadeiras-Varsovia-Luxo-Veludo-Marrom-e-Imbuia-1198-2983611-2-cart.jpg,"[[254, 254, 253], [101, 77, 61], [154, 133, 117], [76, 53, 39], [211, 199, 188]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
BalcÃ£o de Cozinha Campinas 4 PT 1 GV Branco,https://static.mobly.com.br/p/Arte-MC3B3veis-BalcC3A3o-de-Cozinha-Campinas-4-PT-1-GV-Branco-4802-9951301-2-cart.jpg,"[[70, 133, 139], [195, 182, 166], [15, 56, 59], [216, 213, 209], [127, 98, 73]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Conjunto com 4 Cadeiras Atenas Suede Animalle Chocolate e Capuccino,https://static.mobly.com.br/p/Modern-Conjunto-com-4-Cadeiras-Atenas-Suede-Animalle-Chocolate-e-Capuccino-1195-3983611-2-cart.jpg,"[[254, 254, 253], [138, 109, 83], [171, 148, 124], [99, 73, 52], [223, 210, 196]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Paneleiro Maxxi 1 PT 3 GV Branco,https://static.mobly.com.br/p/Kappesberg-Paneleiro-Maxxi-1-PT-3-GV-Branco-2226-807789-2-cart.jpg,"[[205, 199, 195], [118, 107, 97], [251, 250, 248], [160, 150, 143], [51, 45, 42]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Paneleiro
Conjunto com 4 Cadeiras Atenas Suede Amassado Chocolate e Capuccino,https://static.mobly.com.br/p/Modern-Conjunto-com-4-Cadeiras-Atenas-Suede-Amassado-Chocolate-e-Capuccino-1192-4983611-2-cart.jpg,"[[254, 254, 253], [166, 149, 128], [113, 83, 50], [192, 179, 161], [234, 225, 212]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Tampo para BalcÃ£o Nox Orion 80 cm,https://static.mobly.com.br/p/Kappesberg-Tampo-para-BalcC3A3o-Nox-Orion-80-cm-1447-986119-2-cart.jpg,"[[254, 254, 254], [211, 206, 196], [243, 242, 239], [186, 185, 179], [225, 224, 220]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Conjunto com 4 Cadeiras Aurora Veludo PÃ©rola e Capuccino,https://static.mobly.com.br/p/Modern-Conjunto-com-4-Cadeiras-Aurora-Veludo-PC3A9rola-e-Capuccino-1264-5983611-2-cart.jpg,"[[254, 254, 253], [213, 200, 185], [149, 107, 80], [194, 173, 154], [236, 228, 218]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
BalcÃ£o de Cozinha Nox 2 PT Ãnix e Steel 80 cm,https://static.mobly.com.br/p/Kappesberg-BalcC3A3o-de-Cozinha-Nox-2-PT-C394nix-e-Steel-80-cm-1527-766119-2-cart.jpg,"[[252, 252, 252], [74, 67, 60], [135, 128, 120], [194, 192, 189], [39, 35, 29]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Bancada Americana Affara,https://static.mobly.com.br/p/Plata-Bancada-Americana-Affara-7396-4936611-2-cart.jpg,"[[227, 224, 220], [98, 84, 71], [253, 253, 253], [59, 49, 39], [155, 146, 139]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Paneleiro Iluminata com Vidro 1 PT 1 GV Verde Mint e Ãbano,https://static.mobly.com.br/p/GENIALFLEX-Paneleiro-Iluminata-com-Vidro-1-PT-1-GV-Verde-Mint-e-C389bano-8177-4449401-2-cart.jpg,"[[254, 254, 254], [97, 108, 93], [210, 211, 204], [29, 23, 19], [137, 145, 131]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Paneleiro
BalcÃ£o de Cozinha com Tampo Botanic 2 PT 3 GV Verde Oliva e Nogueira,https://static.mobly.com.br/p/Kappesberg-BalcC3A3o-de-Cozinha-com-Tampo-Botanic-2-PT-3-GV-Verde-Oliva-e-Nogueira-2451-4684001-2-cart.jpg,"[[253, 253, 252], [109, 124, 99], [116, 93, 68], [156, 152, 132], [209, 204, 191]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
BalcÃ£o de Cozinha com Tampo Chardonnay 3 PT 2 GV Castanho e Branco,https://static.mobly.com.br/p/Ronipa-BalcC3A3o-de-Cozinha-com-Tampo-Chardonnay-3-PT-2-GV-Castanho-e-Branco-8935-766637-2-cart.jpg,"[[189, 173, 154], [223, 219, 213], [108, 93, 80], [247, 245, 242], [156, 136, 113]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Conjunto com 2 Cadeiras Amanda Veludo Bege e Imbuia,https://static.mobly.com.br/p/Modern-Conjunto-com-2-Cadeiras-Amanda-Veludo-Bege-e-Imbuia-6653-8319611-2-cart.jpg,"[[254, 254, 254], [148, 122, 109], [182, 160, 147], [105, 85, 70], [232, 223, 213]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Conjunto com 2 Cadeiras Amanda Veludo Marrom Claro e Imbuia,https://static.mobly.com.br/p/Modern-Conjunto-com-2-Cadeiras-Amanda-Veludo-Marrom-Claro-e-Imbuia-1426-9319611-2-cart.jpg,"[[254, 254, 253], [142, 116, 95], [215, 204, 193], [105, 85, 67], [176, 153, 133]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
ArmÃ¡rio AÃ©reo Frow II 2 PT FreijÃ³ e Off White 80 cm,https://static.mobly.com.br/p/Kappesberg-ArmC3A1rio-AC3A9reo-Frow-II-2-PT-FreijC3B3-e-Off-White-80-cm-9923-659147-2-cart.jpg,"[[254, 254, 252], [90, 64, 38], [132, 104, 75], [211, 201, 190], [165, 146, 124]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Cozinha Compacta Firenze II 6 PT 2 GV AmÃªndola e Branca,https://static.mobly.com.br/p/DemC3B3bile-Cozinha-Compacta-Firenze-II-6-PT-2-GV-AmC3AAndola-e-Branca-3334-799299-2-cart.jpg,"[[254, 254, 253], [165, 157, 151], [210, 206, 202], [229, 228, 227], [133, 99, 74]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Conjunto Cozinha
Tampo de Cozinha Atena Teka 120 cm,https://static.mobly.com.br/p/Gralar-Tampo-de-Cozinha-Atena-Teka-120-cm-0476-5336111-2-cart.jpg,"[[116, 90, 56], [254, 254, 253], [167, 153, 135], [216, 206, 191], [130, 106, 71]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
BalcÃ£o de Cozinha com Tampo Botanic 2 PT 3 GV Fendi e Nogueira,https://static.mobly.com.br/p/Kappesberg-BalcC3A3o-de-Cozinha-com-Tampo-Botanic-2-PT-3-GV-Fendi-e-Nogueira-2456-3684001-2-cart.jpg,"[[149, 135, 120], [253, 253, 252], [123, 98, 74], [197, 185, 172], [94, 71, 49]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Paneleiro Conecta 4 PT Ãbano e Branco 80 cm,https://static.mobly.com.br/p/GENIALFLEX-Paneleiro-Conecta-4-PT-C389bano-e-Branco-80-cm-9613-5729211-2-cart.jpg,"[[254, 254, 254], [191, 180, 170], [128, 95, 73], [213, 207, 203], [153, 145, 138]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Paneleiro
Cozinha Completa Madesa Reims 310001 com ArmÃ¡rio e BalcÃ£o - Preto/Rustic,https://static.mobly.com.br/p/Madesa-Cozinha-Completa-Madesa-Reims-310001-com-ArmC3A1rio-e-BalcC3A3o---Preto2FRustic-9007-172867-2-cart.jpg,"[[201, 180, 146], [51, 44, 37], [252, 252, 250], [152, 135, 106], [98, 84, 65]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Cozinha completa
ArmÃ¡rio AÃ©reo Chardonnay 3 PT Castanho e Branco,https://static.mobly.com.br/p/Ronipa-ArmC3A1rio-AC3A9reo-Chardonnay-3-PT-Castanho-e-Branco-0863-366637-2-cart.jpg,"[[242, 238, 236], [158, 137, 114], [209, 202, 195], [224, 218, 213], [185, 174, 162]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
ArmÃ¡rio AÃ©reo Iluminata 1 PT Branco 80 cm,https://static.mobly.com.br/p/GENIALFLEX-ArmC3A1rio-AC3A9reo-Iluminata-1-PT-Branco-80-cm-8227-1349401-2-cart.jpg,"[[254, 254, 253], [201, 189, 168], [219, 213, 210], [145, 132, 107], [225, 221, 220]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
BalcÃ£o de Cozinha com Tampo Confort 2 PT 4 GV Grafite e Branco,https://static.mobly.com.br/p/BATROL-BalcC3A3o-de-Cozinha-com-Tampo-Confort-2-PT-4-GV-Grafite-e-Branco-3444-860879-2-cart.jpg,"[[127, 128, 129], [254, 254, 254], [216, 216, 216], [69, 72, 74], [176, 176, 176]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Fruteira Curitiba 1 GV Preta,https://static.mobly.com.br/p/Arte-MC3B3veis-Fruteira-Curitiba-1-GV-Preta-4682-6951301-2-cart.jpg,"[[15, 13, 11], [171, 162, 149], [124, 116, 106], [211, 185, 148], [65, 53, 46]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
BalcÃ£o de Cozinha Botanic 2 PT Nogueira e Verde Oliva,https://static.mobly.com.br/p/Kappesberg-BalcC3A3o-de-Cozinha-Botanic-2-PT-Nogueira-e-Verde-Oliva-3186-127599-2-cart.jpg,"[[112, 103, 81], [250, 249, 247], [208, 200, 189], [62, 48, 29], [150, 132, 108]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Cozinha Compacta Malbec Prime 12 PT 2 GV Castanho e Chumbo,https://static.mobly.com.br/p/Ronipa-Cozinha-Compacta-Malbec-Prime-12-PT-2-GV-Castanho-e-Chumbo-5246-268367-2-cart.jpg,"[[130, 101, 84], [253, 253, 252], [85, 56, 41], [81, 84, 86], [185, 177, 172]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Conjunto Cozinha
BalcÃ£o de Cozinha Frow PT FreijÃ³,https://static.mobly.com.br/p/Kappesberg-BalcC3A3o-de-Cozinha-Frow-PT-FreijC3B3-1669-249147-2-cart.jpg,"[[252, 252, 251], [41, 35, 29], [138, 109, 78], [190, 177, 163], [91, 73, 53]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
ArmÃ¡rio MultiÃºso com Mesa GoiÃ¡s 2 PT Branco,https://static.mobly.com.br/p/Politorno-ArmC3A1rio-MultiC3BAso-com-Mesa-GoiC3A1s-2-PT-Branco-8175-959762-2-cart.jpg,"[[153, 143, 129], [229, 226, 223], [201, 196, 190], [119, 110, 98], [178, 171, 160]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
BalcÃ£o de Cozinha com Tampo CarmÃ©nere 3 PT 2 GV Castanho e Chumbo,https://static.mobly.com.br/p/Ronipa-BalcC3A3o-de-Cozinha-com-Tampo-CarmC3A9nere-3-PT-2-GV-Castanho-e-Chumbo-0359-207637-2-cart.jpg,"[[254, 254, 254], [86, 85, 84], [215, 184, 166], [147, 140, 135], [235, 232, 230]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
ArmÃ¡rio para Micro-ondas Asti 1 PT Branco,https://static.mobly.com.br/p/BRV-MC3B3veis-ArmC3A1rio-para-Micro-ondas-Asti-1-PT-Branco-4633-63321-2-cart.jpg,"[[234, 230, 225], [133, 128, 107], [61, 58, 51], [202, 199, 192], [169, 166, 156]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
BalcÃ£o de Cozinha Bruges com Tampo 1 PT FreijÃ³ e Off White 60 cm,https://static.mobly.com.br/p/Kappesberg-BalcC3A3o-de-Cozinha-Bruges-com-Tampo-1-PT-FreijC3B3-e-Off-White-60-cm-5254-788188-2-cart.jpg,"[[254, 254, 253], [135, 105, 74], [221, 217, 211], [170, 149, 128], [79, 54, 29]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
BalcÃ£o de Cozinha Iluminata 2 PT 3 GV Branco 120 cm,https://static.mobly.com.br/p/GENIALFLEX-BalcC3A3o-de-Cozinha-Iluminata-2-PT-3-GV-Branco-120-cm-0293-8469301-2-cart.jpg,"[[224, 222, 220], [254, 254, 254], [111, 102, 95], [211, 210, 207], [169, 165, 162]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
