Nome,imagem,CodigoRgb,NomesCor,tipo
Paneleiro Chardonnay 2 PT Castanho e Branco,https://static.mobly.com.br/p/Ronipa-Paneleiro-Chardonnay-2-PT-Castanho-e-Branco-2085-966637-2-cart.jpg,"[[254, 254, 254], [155, 146, 133], [215, 196, 182], [234, 234, 234], [204, 157, 129]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Paneleiro
BalcÃ£o de Cozinha com Tampo New 2 PT 1 GV Tannat e Branco,https://static.mobly.com.br/p/BATROL-BalcC3A3o-de-Cozinha-com-Tampo-New-2-PT-1-GV-Tannat-e-Branco-4943-7290211-2-cart.jpg,"[[252, 251, 252], [85, 65, 51], [218, 216, 215], [45, 28, 15], [159, 156, 153]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Paneleiro Duplo Forno Firenze 4 PT Avena,https://static.mobly.com.br/p/DemC3B3bile-Paneleiro-Duplo-Forno-Firenze-4-PT-Avena-2747-4442001-2-cart.jpg,"[[254, 254, 253], [118, 109, 101], [190, 171, 157], [212, 208, 204], [74, 69, 63]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Paneleiro
ArmÃ¡rio AÃ©reo Napoli Prime 1 PT Castanho e Branco,https://static.mobly.com.br/p/Ronipa-ArmC3A1rio-AC3A9reo-Napoli-Prime-1-PT-Castanho-e-Branco-1016-220667-2-cart.jpg,"[[202, 177, 153], [113, 91, 72], [178, 153, 129], [61, 48, 32], [191, 191, 186]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Fruteira Curitiba 1 GV Branca,https://static.mobly.com.br/p/Arte-MC3B3veis-Fruteira-Curitiba-1-GV-Branca-4701-3951301-2-cart.jpg,"[[79, 56, 39], [181, 144, 114], [156, 154, 153], [216, 189, 166], [134, 105, 82]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
ArmÃ¡rio AÃ©reo Botanic com Tela 2 PT Nogueira 80 cm,https://static.mobly.com.br/p/Kappesberg-ArmC3A1rio-AC3A9reo-Botanic-com-Tela-2-PT-Nogueira-80-cm-3865-927599-2-cart.jpg,"[[112, 102, 81], [251, 249, 247], [61, 48, 29], [150, 132, 108], [208, 200, 189]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
ArmÃ¡rio de Cozinha Simple 1 PT Branco,https://static.mobly.com.br/p/Mobly-ArmC3A1rio-de-Cozinha-Simple-1-PT-Branco-3345-164699-2-cart.jpg,"[[138, 115, 109], [214, 204, 201], [251, 250, 249], [180, 158, 153], [98, 80, 75]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Paneleiro Nox 2 PT Ãnix e Steel,https://static.mobly.com.br/p/Kappesberg-Paneleiro-Nox-2-PT-C394nix-e-Steel-1506-276119-2-cart.jpg,"[[253, 253, 253], [31, 27, 20], [189, 187, 184], [66, 61, 55], [124, 119, 112]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Paneleiro
BalcÃ£o de Cozinha Cheff Master com Tampo 2 PT Tannah e Branco,https://static.mobly.com.br/p/BATROL-BalcC3A3o-de-Cozinha-Cheff-Master-com-Tampo-2-PT--Tannah-e-Branco-5392-243016-2-cart.jpg,"[[61, 45, 33], [252, 252, 252], [147, 141, 137], [111, 91, 77], [202, 200, 198]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Paneleiro Napoli Prime 4 PT Castanho e Chumbo,https://static.mobly.com.br/p/Ronipa-Paneleiro-Napoli-Prime-4-PT-Castanho-e-Chumbo-4383-757489-2-cart.jpg,"[[254, 254, 253], [149, 107, 84], [215, 197, 186], [111, 75, 56], [168, 134, 114]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Paneleiro
ArmÃ¡rio AÃ©reo Max 1 PT Branco,https://static.mobly.com.br/p/Arte-MC3B3veis-ArmC3A1rio-AC3A9reo-Max-1-PT-Branco-2918-4558411-2-cart.jpg,"[[199, 201, 210], [144, 129, 125], [52, 45, 41], [165, 150, 147], [109, 99, 96]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
ArmÃ¡rio AÃ©reo Max 1 PT Branco e Preto,https://static.mobly.com.br/p/Arte-MC3B3veis-ArmC3A1rio-AC3A9reo-Max-1-PT-Branco-e-Preto-2911-5558411-2-cart.jpg,"[[185, 176, 170], [2, 1, 2], [63, 67, 67], [134, 128, 121], [105, 95, 84]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
BalcÃ£o para Micro-Ondas com Fruteira Adriana 1 PT Branco,https://static.mobly.com.br/p/Genial-Flex-BalcC3A3o-para-Micro-Ondas-com-Fruteira-Adriana-1-PT-Branco-5162-235506-2-cart.jpg,"[[204, 173, 153], [125, 95, 76], [217, 196, 183], [168, 142, 126], [237, 233, 233]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
ArmÃ¡rio AÃ©reo Max 1 PT FreijÃ³ e Branco,https://static.mobly.com.br/p/Arte-MC3B3veis-ArmC3A1rio-AC3A9reo-Max-1-PT-FreijC3B3-e-Branco-2898-7558411-2-cart.jpg,"[[133, 118, 114], [201, 202, 210], [44, 22, 12], [169, 150, 144], [95, 68, 51]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Paneleiro Chardonnay 4 PT Castanho e Chumbo,https://static.mobly.com.br/p/Ronipa-Paneleiro-Chardonnay-4-PT-Castanho-e-Chumbo-9648-6079301-2-cart.jpg,"[[192, 186, 178], [110, 96, 81], [143, 129, 111], [53, 48, 43], [211, 208, 203]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Paneleiro
ArmÃ¡rio AÃ©reo Max 1 PT FreijÃ³ e Grafite,https://static.mobly.com.br/p/Arte-MC3B3veis-ArmC3A1rio-AC3A9reo-Max-1-PT-FreijC3B3-e-Grafite-2893-8558411-2-cart.jpg,"[[80, 61, 49], [172, 156, 151], [34, 27, 22], [152, 135, 130], [118, 102, 96]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
BalcÃ£o de Cozinha com Tampo Evidence 1 PT Branco 40 cm,https://static.mobly.com.br/p/Poliman-BalcC3A3o-de-Cozinha-com-Tampo-Evidence-1-PT-Branco-40-cm-5533-9379401-2-cart.jpg,"[[228, 228, 228], [47, 46, 45], [151, 150, 149], [197, 195, 192], [108, 101, 98]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
ArmÃ¡rio AÃ©reo Max 1 PT Preto,https://static.mobly.com.br/p/Arte-MC3B3veis-ArmC3A1rio-AC3A9reo-Max-1-PT-Preto-2887-9558411-2-cart.jpg,"[[123, 116, 113], [159, 149, 144], [34, 32, 32], [179, 170, 166], [76, 72, 71]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Cozinha Compacta Vini 2 PT Preta,https://static.mobly.com.br/p/Patrimar-Cozinha-Compacta-Vini-2-PT-Preta-9096-130866-2-cart.jpg,"[[253, 253, 253], [73, 65, 64], [184, 182, 180], [121, 118, 116], [30, 29, 28]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Conjunto Cozinha
Fruteira ParanÃ¡ com Cestos 1 PT Branca,https://static.mobly.com.br/p/Arte-MC3B3veis-Fruteira-ParanC3A1-com-Cestos-1-PT-Branca-2881-0658411-2-cart.jpg,"[[37, 37, 36], [179, 175, 155], [132, 136, 107], [208, 206, 199], [69, 79, 80]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Fruteira ParanÃ¡ com Cestos 1 PT Branca e Preta,https://static.mobly.com.br/p/Arte-MC3B3veis-Fruteira-ParanC3A1-com-Cestos-1-PT-Branca-e-Preta-2876-1658411-2-cart.jpg,"[[131, 135, 107], [37, 37, 35], [207, 205, 198], [179, 175, 154], [68, 77, 79]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Paneleiro Napoli Prime 4 PT Castanho e Branco,https://static.mobly.com.br/p/Ronipa-Paneleiro-Napoli-Prime-4-PT-Castanho-e-Branco-0353-217637-2-cart.jpg,"[[254, 254, 254], [135, 112, 93], [217, 207, 198], [103, 82, 65], [162, 147, 133]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Paneleiro
Fruteira ParanÃ¡ com Cestos 1 PT IpÃª e Off White,https://static.mobly.com.br/p/Arte-MC3B3veis-Fruteira-ParanC3A1-com-Cestos-1-PT-IpC3AA-e-Off-White-2867-2658411-2-cart.jpg,"[[72, 73, 68], [211, 208, 199], [126, 131, 103], [37, 36, 34], [178, 173, 148]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
ArmÃ¡rio AÃ©reo Iluminata 2 PT Branco 80 cm,https://static.mobly.com.br/p/GENIALFLEX-ArmC3A1rio-AC3A9reo-Iluminata-2-PT-Branco-80-cm-0339-1469301-2-cart.jpg,"[[254, 253, 253], [149, 132, 105], [226, 221, 218], [209, 193, 176], [218, 213, 211]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
BalcÃ£o de Cozinha com Tampo Omega 2 PT 1 GV FreijÃ³ e Grafite,https://static.mobly.com.br/p/Arte-MC3B3veis-BalcC3A3o-de-Cozinha-com-Tampo-Omega-2-PT-1-GV-FreijC3B3-e-Grafite-2843-6658411-2-cart.jpg,"[[172, 161, 161], [30, 28, 32], [142, 124, 114], [217, 212, 217], [101, 74, 47]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
BalcÃ£o de Cozinha Evidence 2 PT Branco,https://static.mobly.com.br/p/Poliman-BalcC3A3o-de-Cozinha-Evidence-2-PT-Branco-0727-109429-2-cart.jpg,"[[253, 253, 253], [110, 109, 105], [207, 206, 204], [55, 54, 51], [160, 159, 155]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Bancada SiriÃº Retangular FreijÃ³ e Preta,https://static.mobly.com.br/p/Crome-Bancada-SiriC3BA-Retangular-FreijC3B3-e-Preta-4796-000728-2-cart.jpg,"[[253, 253, 253], [152, 129, 101], [225, 223, 220], [82, 77, 71], [182, 176, 170]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
ArmÃ¡rio AÃ©reo Evolution III 1 PT Tannah e Branco,https://static.mobly.com.br/p/BATROL-ArmC3A1rio-AC3A9reo-Evolution-III-1-PT-Tannah-e-Branco-3480-023016-2-cart.jpg,"[[254, 254, 253], [82, 66, 53], [149, 132, 118], [111, 99, 91], [215, 207, 201]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
ArmÃ¡rio AÃ©reo Evidence 1 PT Branco 40 cm,https://static.mobly.com.br/p/Poliman-ArmC3A1rio-AC3A9reo-Evidence-1-PT-Branco-40-cm-5525-1479401-2-cart.jpg,"[[213, 211, 207], [76, 73, 70], [147, 144, 138], [184, 182, 178], [233, 232, 231]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
ArmÃ¡rio AÃ©reo com Espelho Chardonnay 3 PT Castanho e Branco,https://static.mobly.com.br/p/Ronipa-ArmC3A1rio-AC3A9reo-com-Espelho-Chardonnay-3-PT-Castanho-e-Branco-1798-566637-2-cart.jpg,"[[163, 141, 112], [242, 238, 235], [210, 202, 192], [224, 218, 212], [198, 180, 152]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
BalcÃ£o de Cozinha com Tampo Top Class 2 PT Branco,https://static.mobly.com.br/p/BATROL-BalcC3A3o-de-Cozinha-com-Tampo-Top-Class-2-PT-Branco-0729-6275601-2-cart.jpg,"[[252, 252, 253], [40, 37, 35], [90, 89, 88], [207, 209, 209], [156, 156, 154]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
ArmÃ¡rio de Cozinha Completa 270cm Rustic/Crema Agata Madesa 03,https://static.mobly.com.br/p/Madesa-ArmC3A1rio-de-Cozinha-Completa-270cm-Rustic2FCrema-Agata-Madesa-03-4690-0877311-2-cart.jpg,"[[141, 127, 106], [251, 250, 248], [49, 40, 32], [178, 165, 151], [95, 83, 71]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Cozinha completa
Fruteira Cris Branca Artefarmol,https://static.mobly.com.br/p/Modern-Fruteira-Cris-Branca-Artefarmol-8175-961004-2-cart.jpg,"[[55, 57, 49], [181, 180, 156], [218, 220, 200], [157, 138, 103], [83, 87, 85]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Paneleiro Iluminata para Forno 2 PT 1 GV Branco e Ãbano,https://static.mobly.com.br/p/GENIALFLEX-Paneleiro-Iluminata-para-Forno-2-PT-1-GV-Branco-e-C389bano-8181-3449401-2-cart.jpg,"[[254, 254, 254], [49, 24, 13], [189, 180, 174], [128, 108, 96], [227, 222, 217]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Paneleiro
BalcÃ£o de Cozinha Frow 2 PT FreijÃ³ e Off White,https://static.mobly.com.br/p/Kappesberg-BalcC3A3o-de-Cozinha-Frow-2-PT-FreijC3B3-e-Off-White-1695-549147-2-cart.jpg,"[[136, 110, 82], [251, 251, 249], [95, 74, 54], [44, 37, 32], [169, 163, 154]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Cozinha Completa Madesa Reims 310001 com ArmÃ¡rio e BalcÃ£o - Branco,https://static.mobly.com.br/p/Madesa-Cozinha-Completa-Madesa-Reims-310001-com-ArmC3A1rio-e-BalcC3A3o---Branco-8695-653867-2-cart.jpg,"[[225, 220, 214], [141, 129, 112], [253, 253, 252], [186, 174, 152], [90, 80, 67]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Cozinha completa
ArmÃ¡rio AÃ©reo Cook 2 PT Aveiro e Branco 70 cm,https://static.mobly.com.br/p/BE-MobiliC3A1rio-Inteligente-ArmC3A1rio-AC3A9reo-Cook-2-PT-Aveiro-e-Branco-70-cm-5152-818926-2-cart.jpg,"[[254, 254, 254], [156, 149, 140], [227, 227, 226], [192, 192, 192], [120, 121, 111]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'silver', 'Cor Desconhecida']",Outro
ArmÃ¡rio AÃ©reo Maxxi 1 PT Branco 40 cm,https://static.mobly.com.br/p/Kappesberg-ArmC3A1rio-AC3A9reo-Maxxi-1-PT-Branco-40-cm-2215-017789-2-cart.jpg,"[[227, 221, 216], [154, 143, 132], [254, 253, 253], [193, 186, 179], [118, 107, 97]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Cozinha Compacta Malu 9 PT 2 GV Manchester e Grafite,https://static.mobly.com.br/p/Fellicci-Moveis-Cozinha-Compacta-Malu-9-PT-2-GV-Manchester-e-Grafite-9562-5462501-2-cart.jpg,"[[68, 64, 62], [254, 254, 253], [128, 104, 89], [216, 209, 202], [165, 159, 152]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Conjunto Cozinha
ArmÃ¡rio AÃ©reo Cook l 3 PT Aveiro e Madeira 120 cm,https://static.mobly.com.br/p/BE-MobiliC3A1rio-Inteligente-ArmC3A1rio-AC3A9reo-Cook-l-3-PT-Aveiro-e-Madeira-120-cm-5627-238926-2-cart.jpg,"[[191, 186, 180], [142, 119, 92], [218, 216, 215], [254, 254, 254], [155, 141, 123]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Conjunto Sala de Jantar Madesa Havana Mesa Tampo de Madeira com 4 Cadeiras - Preto/Rustic,https://static.mobly.com.br/p/Madesa-Conjunto-Sala-de-Jantar-Madesa-Havana-Mesa-Tampo-de-Madeira-com-4-Cadeiras---Preto2FRustic-6735-762938-2-cart.jpg,"[[82, 73, 65], [253, 253, 252], [24, 19, 15], [193, 188, 182], [131, 120, 109]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
BalcÃ£o de Cozinha com Tampo Top Class Tannat,https://static.mobly.com.br/p/BATROL-BalcC3A3o-de-Cozinha-com-Tampo-Top-Class-Tannat-5073-8090211-2-cart.jpg,"[[168, 166, 165], [83, 63, 47], [253, 253, 253], [32, 21, 14], [130, 121, 110]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Cozinha Compacta Atena 6 PT 1 GV Preto Onix ,https://static.mobly.com.br/p/Gralar-Cozinha-Compacta-Atena-6-PT-1-GV-Preto-OnixC2A0-9401-7896411-2-cart.jpg,"[[253, 253, 253], [16, 15, 14], [85, 85, 92], [165, 166, 166], [59, 59, 64]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Conjunto Cozinha
Tampo para BalcÃ£o de Cozinha Evidence Ãnix 80 cm,https://static.mobly.com.br/p/Poliman-Tampo-para-BalcC3A3o-de-Cozinha-Evidence-C394nix-80-cm-8828-409429-2-cart.jpg,"[[254, 254, 254], [28, 28, 31], [157, 157, 158], [91, 91, 92], [221, 221, 221]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Nicho para Micro-ondas Space Grafite,https://static.mobly.com.br/p/Poliman-Nicho-para-Micro-ondas-Space-Grafite-5421-4679401-2-cart.jpg,"[[197, 197, 194], [69, 61, 55], [159, 157, 154], [122, 99, 81], [13, 9, 9]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Balcao Para Pia 3 Portas 2 Gavetas 120CM 17023 Oak Grafite PLN,https://static.mobly.com.br/p/Poliman-Balcao-Para-Pia-3-Portas-2-Gavetas-120CM-17023-Oak-Grafite-PLN-0066-5221611-2-cart.jpg,"[[77, 75, 72], [233, 232, 231], [155, 151, 146], [193, 191, 188], [118, 112, 105]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
BalcÃ£o de Cozinha Multipla com Tampo 3 PT 2 GV Branco,https://static.mobly.com.br/p/Bertolini-BalcC3A3o-de-Cozinha-Multipla-com-Tampo-3-PT-2-GV-Branco-8175-871155-2-cart.jpg,"[[253, 253, 253], [196, 196, 196], [161, 161, 161], [227, 227, 227], [106, 106, 106]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Balcao Com Tampo 120CM 17023x17508 Oak Grafite PLN,https://static.mobly.com.br/p/Poliman-Balcao-Com-Tampo-120CM-17023x17508-Oak-Grafite-PLN-0101-1321611-2-cart.jpg,"[[119, 112, 103], [236, 235, 234], [77, 74, 71], [157, 153, 147], [196, 194, 191]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
ArmÃ¡rio AÃ©reo Confort 1 PT Cinamomo e FumÃª 80 cm,https://static.mobly.com.br/p/BATROL-ArmC3A1rio-AC3A9reo-Confort-1-PT-Cinamomo-e-FumC3AA-80-cm-1445-0560701-2-cart.jpg,"[[254, 254, 253], [75, 56, 35], [151, 130, 105], [206, 195, 181], [96, 75, 52]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
ArmÃ¡rio de Cozinha Completa Madesa Reims 260001 com BalcÃ£o e Tampo - Preto/Rustic,https://static.mobly.com.br/p/Madesa-ArmC3A1rio-de-Cozinha-Completa-Madesa-Reims-260001-com-BalcC3A3o-e-Tampo---Preto2FRustic-2408-611339-2-cart.jpg,"[[155, 132, 111], [252, 251, 250], [44, 34, 29], [209, 182, 147], [96, 80, 70]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Cozinha completa
BalcÃ£o de Cozinha sem Tampo Souza 2 PT 3 GV Branco,https://static.mobly.com.br/p/EvidC3AAncia-BalcC3A3o-de-Cozinha-sem-Tampo-Souza-2-PT-3-GV-Branco-4918-306371-2-cart.jpg,"[[173, 173, 170], [207, 207, 206], [108, 103, 96], [22, 22, 21], [141, 137, 132]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Bancada gourmet ilha cozinha DitÃ¡lia 2 Prat. Cinza CD-1019,https://static.mobly.com.br/p/DitC3A1lia-Bancada-gourmet-ilha-cozinha-DitC3A1lia-2-Prat.-Cinza-CD-1019-6264-1463801-2-cart.jpg,"[[249, 249, 247], [172, 162, 152], [88, 81, 74], [208, 201, 196], [130, 123, 117]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Outro
Cozinha Compacta Com Balcao 240CM 10027x17036 Oak Grafite PLN,https://static.mobly.com.br/p/Poliman-Cozinha-Compacta-Com-Balcao-240CM-10027x17036-Oak-Grafite-PLN-2310-3521611-2-cart.jpg,"[[62, 60, 58], [211, 207, 201], [111, 107, 101], [164, 160, 152], [252, 252, 250]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Conjunto Cozinha
Cozinha Compacta Com Balcao Para Pia 10027x17037 Oak Off White PLN,https://static.mobly.com.br/p/Poliman-Cozinha-Compacta-Com-Balcao-Para-Pia-10027x17037-Oak-Off-White-PLN-2436-9521611-2-cart.jpg,"[[55, 51, 46], [201, 197, 192], [116, 111, 102], [163, 158, 151], [244, 242, 239]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Conjunto Cozinha
ArmÃ¡rio de Cozinha Completa 325cm Rustic Emilly Madesa 02,https://static.mobly.com.br/p/Madesa-ArmC3A1rio-de-Cozinha-Completa-325cm-Rustic-Emilly-Madesa-02-0693-7990701-2-cart.jpg,"[[253, 253, 251], [125, 98, 72], [190, 182, 171], [61, 51, 42], [140, 123, 105]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Cozinha completa
ArmÃ¡rio de Cozinha Completa Madesa Emilly Dance com BalcÃ£o e AÃ©reo Vidro Reflex - Rustic/Preto,https://static.mobly.com.br/p/Madesa-ArmC3A1rio-de-Cozinha-Completa-Madesa-Emilly-Dance-com-BalcC3A3o-e-AC3A9reo-Vidro-Reflex---Rustic2FPreto-9839-311339-2-cart.jpg,"[[252, 252, 250], [102, 81, 65], [204, 180, 152], [42, 40, 38], [163, 131, 101]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Cozinha completa
BalcÃ£o de Cozinha Evidence 3 PT 2 GV Branco,https://static.mobly.com.br/p/Poliman-BalcC3A3o-de-Cozinha-Evidence-3-PT-2-GV-Branco-0744-898429-2-cart.jpg,"[[227, 227, 226], [168, 169, 167], [254, 254, 254], [128, 128, 128], [195, 196, 193]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'gray', 'Cor Desconhecida']",Outro
Cozinha Completa Atena 10 PT 1 GV Preto Onix,https://static.mobly.com.br/p/Gralar-Cozinha-Completa-Atena-10-PT-1-GV-Preto-Onix-9438-3896411-2-cart.jpg,"[[69, 69, 74], [253, 253, 253], [19, 19, 20], [115, 115, 118], [199, 199, 199]]","['Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida', 'Cor Desconhecida']",Cozinha completa
